chat_id,baseline/test,agent_name,promise_to_pay,promise_amount
b40e0z3,baseline,Cam Woods,1,982.56
3deW2RZ,baseline,Cam Woods,0,N/A
nArz4Rl22c,baseline,Bryan Murphy,0,N/A
Bs0l4b8,baseline,Cece Turner,0,N/A
49x2vPG,baseline,Bryan Murphy,1,259.68
kL1C2RT,baseline,Cece Turner,1,0.2
Vb2z1W0,baseline,Bryan Murphy,0,N/A
ZkSywxJ,baseline,Cece Turner,1,428.41
Pak31dV,baseline,Cece Turner,0,N/A
B6cqt6A,baseline,Cece Turner,0,N/A
K38Vh6K,baseline,Cam Woods,1,815.23
RZyv1mA,baseline,Bryan Murphy,1,909.89
1eiM9QQ,baseline,Bryan Murphy,0,N/A
6l10l0H,baseline,Bryan Murphy,1,588.04
4kqh41iA1S,baseline,Cece Turner,0,N/A
J46A16X,baseline,Cam Woods,0,N/A
N7N9L2U,baseline,Bryan Murphy,1,500.61
I1KYgTtW2r,baseline,Bryan Murphy,1,717.01
2N0F9Xw0gp,baseline,Bryan Murphy,0,N/A
670dcdR,baseline,Cam Woods,0,N/A
50469PR,baseline,Bryan Murphy,1,911.99
drVd1B3,baseline,Cece Turner,0,N/A
Ri4D562,baseline,Cece Turner,0,N/A
ATMTQ4N,baseline,Cece Turner,0,N/A
BV878m6,baseline,Cam Woods,1,852.81
yC89mh2,baseline,Cece Turner,0,N/A
QW5mKF7,baseline,Bryan Murphy,0,N/A
Be5f2U3,baseline,Cam Woods,0,N/A
V9y318S,baseline,Cece Turner,0,N/A
Qye11U2,baseline,Cece Turner,0,N/A
9D5y5XeTe5,baseline,Cam Woods,0,N/A
rfl4Yw8,baseline,Cece Turner,0,N/A
53KTUs5,baseline,Cam Woods,1,197.56
9C33U36,baseline,Cam Woods,1,412.52
id743VJ,baseline,Cece Turner,0,N/A
T11SLAqwjJ,baseline,Cam Woods,0,N/A
57H4j6lCpT,baseline,Bryan Murphy,1,87.14
V17r33A,baseline,Cece Turner,0,N/A
4k9IQlR,baseline,Bryan Murphy,0,N/A
4YSDw9gt27,baseline,Cece Turner,0,N/A
yt59I8iwGC,baseline,Bryan Murphy,0,N/A
cCTdfE5,baseline,Bryan Murphy,1,618.04
7x0pe5eSu3,baseline,Cece Turner,0,N/A
DS0757B,baseline,Cece Turner,0,N/A
ndoR7BcIh8,baseline,Cam Woods,0,N/A
5Va1jWR,baseline,Cece Turner,0,N/A
8IWmIb5,baseline,Cam Woods,1,326.99
4c7ps8nqPu,baseline,Cam Woods,1,224.3
02upB1m9oX,baseline,Cece Turner,0,N/A
E5StegA,baseline,Cam Woods,0,N/A
a7qwkjD,baseline,Cam Woods,1,788.21
eWow0TpIZB,baseline,Cam Woods,0,N/A
3D85j36,baseline,Cam Woods,0,N/A
37QbbuI,baseline,Cece Turner,1,796.47
2c0BGN7,baseline,Bryan Murphy,1,210.09
0lMvNAO,baseline,Cam Woods,1,585.12
zH9gPw4,baseline,Cece Turner,0,N/A
6905ovF,baseline,Cam Woods,0,N/A
TssBASmqfg,baseline,Bryan Murphy,0,N/A
XgvAVWzqYS,baseline,Cam Woods,0,N/A
f8A2126,baseline,Cam Woods,0,N/A
s9sZb2P,baseline,Cam Woods,1,792.43
22f74X4,baseline,Bryan Murphy,1,10.14
4G0xjF1,baseline,Cam Woods,1,596.66
Yhuwh7q4Jw,baseline,Cece Turner,0,N/A
1B0ov32,baseline,Cam Woods,0,N/A
DGnPz00,baseline,Bryan Murphy,0,N/A
lf1qLPc3cd,baseline,Cece Turner,0,N/A
9thT3jhd0P,baseline,Cece Turner,0,N/A
19G2I6r9hi,baseline,Bryan Murphy,1,762.5
afYA348,baseline,Cam Woods,1,821.55
QVJC30qhXU,baseline,Bryan Murphy,1,74.33
7jmkU65,baseline,Bryan Murphy,1,923.81
ZcBNxf9,baseline,Cam Woods,0,N/A
MaYcSnpS0J,baseline,Bryan Murphy,0,N/A
AdWy3CuH14,baseline,Cam Woods,0,N/A
Xj3Zv2hi3W,baseline,Cece Turner,0,N/A
9ocLp2kA1Z,baseline,Cam Woods,1,292.96
W5w8A2G,baseline,Bryan Murphy,1,212.37
jpoiMqwbja,baseline,Cam Woods,0,N/A
6ij9A64,baseline,Bryan Murphy,1,471.05
ISz9tYf7Va,baseline,Bryan Murphy,0,N/A
b4jgMrP,baseline,Bryan Murphy,1,472.81
61dEp1R,baseline,Cece Turner,1,238.97
8V5cnMrh1B,baseline,Cam Woods,0,N/A
IjWPbTT,baseline,Cece Turner,0,N/A
z6X84hZ,baseline,Bryan Murphy,1,747.06
56Rk9x3,baseline,Cece Turner,0,N/A
4118F7J,baseline,Cam Woods,0,N/A
2s3lcDtkJe,baseline,Cece Turner,0,N/A
89zb2N4,baseline,Bryan Murphy,1,446.57
3TEO34h7BD,baseline,Cece Turner,0,N/A
5c3G82zvPr,baseline,Cece Turner,0,N/A
99cJ5zti68,baseline,Cam Woods,0,N/A
bn6c6n5,baseline,Cam Woods,1,251.82
bKtW5tD,baseline,Cece Turner,0,N/A
14N65HA,baseline,Cece Turner,0,N/A
L06z0TjgW3,baseline,Cece Turner,1,568.52
Q3Q0y86,baseline,Cece Turner,0,N/A
nakg2wY,baseline,Cece Turner,0,N/A
fq5c87pidm,baseline,Cece Turner,0,N/A
6u7H19szs2,baseline,Cam Woods,0,N/A
6G2533pktK,baseline,Cam Woods,1,550.33
U8oY5Kdq38,baseline,Cece Turner,0,N/A
Y0136D6,baseline,Cece Turner,0,N/A
08Z5ID8,baseline,Cam Woods,1,179.54
MFopQvO,baseline,Cece Turner,0,N/A
ZQ11Wt1,baseline,Cam Woods,1,626.15
8Qs4EbX,baseline,Cece Turner,0,N/A
E02NMxxPn1,baseline,Cam Woods,0,N/A
N9YujUC,baseline,Cece Turner,0,N/A
vYTN7rP,baseline,Cece Turner,0,N/A
oP5fQ3o10g,baseline,Bryan Murphy,0,N/A
1G28LTT,baseline,Cam Woods,0,N/A
Phy4xuL,baseline,Cam Woods,1,613.1
67byN8L,baseline,Cece Turner,0,N/A
YwZNf27,baseline,Cam Woods,1,905.96
fh3PiYB,baseline,Bryan Murphy,1,260.17
ea53Xyzcdz,baseline,Cam Woods,0,N/A
yEujbQbzV0,baseline,Cam Woods,0,N/A
zg4y2WlkCY,baseline,Cam Woods,1,918.24
21T0n3V,baseline,Cam Woods,1,328.7
Zsb9u1lkQ9,baseline,Cece Turner,0,N/A
85J0gx8,baseline,Cece Turner,0,N/A
AHexzo1,baseline,Cam Woods,0,N/A
ced331M,baseline,Cam Woods,0,N/A
7F9usAR,baseline,Cece Turner,1,123.94
Yk1cKi6,baseline,Cam Woods,1,88.96
U6tB1ey6Y0,baseline,Bryan Murphy,1,606.38
4oTR230,baseline,Cece Turner,0,N/A
rLrPd47,baseline,Cam Woods,0,N/A
j74uUx4,baseline,Cam Woods,1,457.13
AmTV4j9,baseline,Bryan Murphy,1,946.15
CBbQV1Y,baseline,Cece Turner,0,N/A
4Rj4i5s0LK,baseline,Cece Turner,0,N/A
46r416f23w,baseline,Bryan Murphy,1,270.84
Foxi0vzCn3,baseline,Cam Woods,0,N/A
rBu2A20,baseline,Bryan Murphy,1,596.78
NNHt3bE,baseline,Cam Woods,0,N/A
f280vM4,baseline,Cam Woods,0,N/A
o5A7t8Y,baseline,Cece Turner,0,N/A
EX4UpcB,baseline,Cece Turner,0,N/A
KN0SXb1,baseline,Bryan Murphy,1,455.72
873z6Gh1fz,baseline,Cece Turner,1,936.83
89q452W,baseline,Cece Turner,0,N/A
PWw3c57,baseline,Cam Woods,1,543.81
7ZdEZoy6v0,baseline,Cam Woods,0,N/A
665kXHS,baseline,Bryan Murphy,0,N/A
7AE1jEab87,baseline,Cam Woods,1,941.88
IXwcHm9,baseline,Bryan Murphy,0,N/A
1M2vHOkd2A,baseline,Bryan Murphy,1,123.27
7Q8Ac1K,baseline,Cece Turner,0,N/A
8bMGhfV,baseline,Bryan Murphy,0,N/A
V104rY9,baseline,Bryan Murphy,0,N/A
SL2X76I,baseline,Cece Turner,1,649.78
R5O84YV,baseline,Cece Turner,1,545.28
77lst69,baseline,Cam Woods,0,N/A
NlWdE6bUW7,baseline,Bryan Murphy,1,539.92
Zj0G8ZjzXu,baseline,Bryan Murphy,1,605.06
VX9qG80,baseline,Cece Turner,0,N/A
FFmnR3cIvX,baseline,Bryan Murphy,1,765.87
i5c03mq7jV,baseline,Bryan Murphy,1,323.42
Rj92Sl1,baseline,Cam Woods,0,N/A
bYlypscR3g,baseline,Cam Woods,0,N/A
5iV9knO,baseline,Cece Turner,0,N/A
BelMuF6,baseline,Cam Woods,1,892.11
wPZ25fG,baseline,Cam Woods,1,391.15
qSMTIc6,baseline,Bryan Murphy,1,362.29
J8U247O,baseline,Cam Woods,0,N/A
d1pSEa8,baseline,Cece Turner,0,N/A
L8sqkEt33j,baseline,Cam Woods,0,N/A
78H3f8m7q1,baseline,Cam Woods,1,4.83
FcT8J8o8sF,baseline,Bryan Murphy,0,N/A
WF116A0,baseline,Bryan Murphy,1,377.51
sy7385N,baseline,Cece Turner,0,N/A
cMVtf77,baseline,Cam Woods,1,992.07
3N052AxoVK,baseline,Bryan Murphy,0,N/A
lPdrMpD,baseline,Cece Turner,0,N/A
4wZ214i4Mi,baseline,Bryan Murphy,1,255.61
70RdB0yrZC,baseline,Cam Woods,0,N/A
swLpuQZ,baseline,Bryan Murphy,0,N/A
Z5VsvU8,baseline,Bryan Murphy,1,466.71
7iWq9h4,baseline,Cam Woods,0,N/A
V86GFemF7f,baseline,Cam Woods,1,590.75
qo411X2,baseline,Cam Woods,0,N/A
Dno68mligx,baseline,Bryan Murphy,1,437.51
LLU28eR,baseline,Cece Turner,0,N/A
a8sJbzH,baseline,Bryan Murphy,1,299.04
Qw255OB,baseline,Cam Woods,0,N/A
w35I3fE,baseline,Bryan Murphy,0,N/A
blQ49BM,baseline,Cam Woods,1,169.32
75M7gviElu,baseline,Cece Turner,0,N/A
EM7iztiFio,baseline,Bryan Murphy,1,447.3
pZwy739,baseline,Bryan Murphy,1,617.44
4IOUmT5,baseline,Cam Woods,0,N/A
T2mDA7R,baseline,Cam Woods,1,159.83
7zgmJau9DY,baseline,Cece Turner,0,N/A
hFBv4X4,baseline,Bryan Murphy,1,61.46
k7Y8YtI,baseline,Cece Turner,0,N/A
Gpj2FRs4hj,baseline,Bryan Murphy,1,948.92
BnTfOKerOM,baseline,Bryan Murphy,0,N/A
Rj6418p7sk,baseline,Cam Woods,1,103.1
4i11oMM,baseline,Cece Turner,0,N/A
1z731CzcKB,baseline,Bryan Murphy,0,N/A
A2fp1B3,baseline,Cece Turner,0,N/A
6utgo8paMr,baseline,Cece Turner,0,N/A
92P63g6,baseline,Cece Turner,0,N/A
10fkyRfr83,baseline,Cam Woods,1,509.1
7A0LxjA,baseline,Bryan Murphy,0,N/A
UQiK1OO,baseline,Cece Turner,1,181.5
1ObSnucpwD,baseline,Bryan Murphy,1,473.67
uJ7OKruYyd,baseline,Cam Woods,1,690.59
47jZAvt9iP,baseline,Cece Turner,0,N/A
tQ0aac2,baseline,Cam Woods,1,848.23
N9y88u8,baseline,Bryan Murphy,1,314.51
LQ82JK2,baseline,Cam Woods,0,N/A
CG7911V,baseline,Cam Woods,1,622.87
X088P37,baseline,Cam Woods,0,N/A
T272b52,baseline,Bryan Murphy,0,N/A
3V3yMkT,baseline,Cam Woods,0,N/A
l1J0xIcMo9,baseline,Cece Turner,0,N/A
EPd3WQJ,baseline,Cam Woods,1,710.07
3krr7F9,baseline,Cam Woods,0,N/A
GGp0BsZ,baseline,Bryan Murphy,1,54.42
h5UIkn1,baseline,Cam Woods,0,N/A
696jPMr95n,baseline,Bryan Murphy,0,N/A
bQ2rnl1,baseline,Bryan Murphy,1,968.33
a4S02MM,baseline,Cece Turner,0,N/A
nhRNM24,baseline,Cece Turner,0,N/A
A39Ufr5,baseline,Bryan Murphy,1,570.43
YAiSWWX,baseline,Cece Turner,0,N/A
Z4I4VmH,baseline,Cece Turner,0,N/A
LWL8r8d2XT,baseline,Cece Turner,0,N/A
1liQwKuEda,baseline,Bryan Murphy,1,962.5
8665BUB,baseline,Cece Turner,0,N/A
66kpH08,baseline,Cece Turner,0,N/A
293mXe5,baseline,Cam Woods,0,N/A
A9M26y9,baseline,Cam Woods,1,883.39
6Q8S2gcDrl,baseline,Bryan Murphy,1,686.82
49wpRhi80J,baseline,Cam Woods,0,N/A
82PaGZ5,baseline,Cam Woods,1,203.97
fOdlPU6,baseline,Cam Woods,0,N/A
TI1dg5K,baseline,Cam Woods,1,12.92
3YWv087,baseline,Cece Turner,0,N/A
E3veh2yAM4,baseline,Cece Turner,0,N/A
i38YWupON2,baseline,Cece Turner,0,N/A
3OFaEoZ,baseline,Bryan Murphy,0,N/A
1vCINDY,baseline,Cam Woods,0,N/A
FTtvlSd64n,baseline,Cam Woods,0,N/A
8zzHO12,baseline,Bryan Murphy,0,N/A
9U22902,baseline,Bryan Murphy,1,179.94
e7S8ioV,baseline,Bryan Murphy,0,N/A
O0oNsQhmJP,baseline,Cece Turner,1,669.24
CMXYSI4,baseline,Bryan Murphy,1,826.34
12Kzq5C,baseline,Bryan Murphy,1,59.29
TvB7i1rD7x,baseline,Cam Woods,0,N/A
FKSaohh45A,baseline,Bryan Murphy,0,N/A
U9Frj13,baseline,Cece Turner,0,N/A
5FZKEP3,baseline,Bryan Murphy,1,125.22
n2d4285,baseline,Cam Woods,0,N/A
Pd4zmg4,baseline,Cam Woods,0,N/A
1xL3unm76p,baseline,Cam Woods,0,N/A
3MJxlWW,baseline,Cam Woods,0,N/A
9fz24y6,baseline,Bryan Murphy,1,341.03
mAd14dY,baseline,Bryan Murphy,1,474.35
8BE9k6P,baseline,Cece Turner,0,N/A
xT5uC40,baseline,Cece Turner,0,N/A
n336oOeNE6,baseline,Cam Woods,1,644.15
hgee7w5,baseline,Bryan Murphy,1,292.41
4j35xWx5jW,baseline,Cam Woods,1,984.23
0Wrh237,baseline,Cam Woods,0,N/A
9UfeeWV,baseline,Cam Woods,0,N/A
RGz1Cvytc2,baseline,Cam Woods,0,N/A
3331RdY,baseline,Cece Turner,0,N/A
7Vf0cQV,baseline,Cece Turner,0,N/A
ehD0JPQ,baseline,Cece Turner,0,N/A
3r24sRQ,baseline,Cece Turner,0,N/A
EMvFqTX,baseline,Cece Turner,0,N/A
2O0N2mbDzL,baseline,Cam Woods,0,N/A
930ejg3,baseline,Cam Woods,1,522.31
Pp54B66,baseline,Cece Turner,1,175.06
S72C3iR,baseline,Bryan Murphy,0,N/A
go34LonNA1,baseline,Cam Woods,1,812.29
g6DxHeqTZW,baseline,Cam Woods,1,589.56
9V8Z9Ad3V7,baseline,Cece Turner,0,N/A
9G94C7pD4k,baseline,Cece Turner,0,N/A
kWUcHG8,baseline,Cam Woods,0,N/A
wo5Q5b7,baseline,Cece Turner,0,N/A
qhNufUwW02,baseline,Bryan Murphy,1,903.8
WpquWRm6gM,baseline,Cece Turner,0,N/A
SFuAt0V,baseline,Cam Woods,0,N/A
IIM8KpE,baseline,Cam Woods,0,N/A
jZme927,baseline,Cece Turner,0,N/A
7lpymq7,baseline,Cam Woods,0,N/A
57Z0ZyW,baseline,Bryan Murphy,1,81.51
ah1m9A6,baseline,Cece Turner,0,N/A
SNu60eoJ18,baseline,Cece Turner,0,N/A
Wvm9I4h9rp,baseline,Bryan Murphy,1,664.89
F1vfh5L,baseline,Cece Turner,1,146.95
17TUxJ7,baseline,Cece Turner,0,N/A
R7VtSUK,baseline,Cam Woods,1,885.45
ni9pShR,baseline,Bryan Murphy,1,913.58
b5HejeZ,baseline,Cece Turner,0,N/A
Em0VM67,baseline,Cece Turner,0,N/A
UADV2D2,baseline,Cece Turner,0,N/A
h4RPjbS,baseline,Cam Woods,0,N/A
gsZMf22,baseline,Bryan Murphy,1,995.08
rGvA3OR,baseline,Bryan Murphy,0,N/A
lJ52IqpyD9,baseline,Cam Woods,0,N/A
Gs4ee3X,baseline,Bryan Murphy,1,261.98
XM2yTEmBmS,baseline,Cece Turner,0,N/A
j98ZcDJ,baseline,Cece Turner,0,N/A
ql7J27efqO,baseline,Bryan Murphy,0,N/A
WYR1UcF,baseline,Cece Turner,0,N/A
3OY04FR,baseline,Bryan Murphy,0,N/A
tC9ujT2,baseline,Cam Woods,1,782.86
j46XaMF,baseline,Cam Woods,1,853.74
ab1kq0zR7z,baseline,Bryan Murphy,1,573.45
d2Mn6q0,baseline,Cece Turner,0,N/A
8S8nEP9,baseline,Cam Woods,1,46.9
4LxGCkuVdg,baseline,Cece Turner,0,N/A
csAI29U,baseline,Cam Woods,0,N/A
35y4Q7R,baseline,Cam Woods,0,N/A
3IY7vaX,baseline,Cece Turner,0,N/A
adenS7f847,baseline,Bryan Murphy,1,743.22
2Dvz01D,baseline,Cece Turner,0,N/A
We8m5IO,baseline,Bryan Murphy,0,N/A
qIQ5vz7,baseline,Cam Woods,0,N/A
ep15nWY,baseline,Cece Turner,0,N/A
uKmz09W,baseline,Bryan Murphy,1,269.31
oZZr6jM,baseline,Cam Woods,1,468.14
o9rIDHmpld,baseline,Cece Turner,0,N/A
6NLoioW,baseline,Cece Turner,0,N/A
JVe7xH6,baseline,Cam Woods,1,919.39
trS99DZ,baseline,Cece Turner,0,N/A
Ik58MjlM2h,baseline,Bryan Murphy,0,N/A
UCWcWA4,baseline,Cam Woods,1,815.43
MaMW320,baseline,Cam Woods,0,N/A
09WGFho1kA,baseline,Bryan Murphy,1,631.19
a8VvhvZ,baseline,Cece Turner,0,N/A
HkqcgKE,baseline,Cece Turner,0,N/A
12U55R7,baseline,Cam Woods,1,859.66
NcM49Ral85,baseline,Bryan Murphy,0,N/A
zaY5gpZ,baseline,Bryan Murphy,1,31.32
J2sgMX4,baseline,Bryan Murphy,0,N/A
s53Sz1K,baseline,Bryan Murphy,1,435.69
T2e78P1,baseline,Bryan Murphy,1,623.82
JyU3923,baseline,Cece Turner,0,N/A
WCftG07,baseline,Cece Turner,0,N/A
9NRqVDM,baseline,Cam Woods,1,843.3
JVbAC4vEXv,baseline,Bryan Murphy,1,178.58
h41CC70,baseline,Bryan Murphy,0,N/A
a290b72,baseline,Bryan Murphy,1,441.26
4h5W6VpbOx,baseline,Cam Woods,0,N/A
EtJNdXJ,baseline,Cece Turner,1,3.34
r9M1u2Z,baseline,Cam Woods,0,N/A
8QrO9jz8t7,baseline,Cam Woods,0,N/A
BPM2avH,baseline,Cece Turner,1,158.12
OAFR9aN,baseline,Bryan Murphy,0,N/A
1r6eYuD,baseline,Bryan Murphy,1,481.64
r51GPw6,baseline,Bryan Murphy,0,N/A
kxEI820,baseline,Bryan Murphy,1,689.03
9C2WTXJ,baseline,Cam Woods,1,582.55
iCgz4JP,baseline,Cece Turner,1,916.29
x69ESuz8S2,baseline,Bryan Murphy,1,604.71
Qubo4g1,baseline,Bryan Murphy,0,N/A
HJ2964cGl3,baseline,Cece Turner,0,N/A
apuNpFh5Oe,baseline,Bryan Murphy,0,N/A
I4O1kHL,baseline,Bryan Murphy,1,893.46
b9055onW6C,baseline,Bryan Murphy,1,466.92
7bt0cSgLF2,baseline,Cece Turner,0,N/A
o0RK5FC,baseline,Bryan Murphy,0,N/A
xjo5GX5,baseline,Cece Turner,0,N/A
sdNu2kY,baseline,Cam Woods,0,N/A
tb94l04,baseline,Bryan Murphy,0,N/A
5Xg175A,baseline,Cece Turner,0,N/A
cHhW7D6,baseline,Cece Turner,0,N/A
41tSwi0,baseline,Cam Woods,1,45.57
09454J9,baseline,Cam Woods,0,N/A
lyuJQNT,baseline,Cam Woods,1,990.52
Qe5DbEpVSL,baseline,Bryan Murphy,0,N/A
4s197M4,baseline,Cece Turner,1,0.89
oygSYYS,baseline,Bryan Murphy,1,527.63
m8mD9P9,baseline,Bryan Murphy,0,N/A
ao2LdBiJvS,baseline,Cam Woods,1,560.18
W8mPbmE,baseline,Cece Turner,0,N/A
Mz247fL,baseline,Bryan Murphy,1,536.24
CUDeURdcFU,baseline,Cam Woods,0,N/A
01FY8GS,baseline,Cam Woods,0,N/A
xIzOhpW,baseline,Bryan Murphy,0,N/A
e11WhvU,baseline,Cam Woods,0,N/A
q6m5FQwE45,baseline,Cam Woods,1,507.03
yF96gQ0,baseline,Cam Woods,0,N/A
vfRHZqG,baseline,Bryan Murphy,1,528.85
88JubZ9,baseline,Bryan Murphy,1,598.58
S5U7i9k9Gd,baseline,Cece Turner,0,N/A
ZD2SH4tA1G,baseline,Cece Turner,0,N/A
yi95jhN,baseline,Cam Woods,0,N/A
X57C51X,baseline,Bryan Murphy,1,537.2
6miiqwiW1r,baseline,Cece Turner,0,N/A
fHa44opx52,baseline,Cece Turner,0,N/A
Lt6v47wMr2,baseline,Bryan Murphy,0,N/A
4TXk8TI,baseline,Bryan Murphy,0,N/A
JIQ5a4L,baseline,Cam Woods,1,776.95
ndsbG1vEaV,baseline,Cece Turner,0,N/A
B1wRs5q2Ev,baseline,Cece Turner,0,N/A
E1FiLRk1Ai,baseline,Bryan Murphy,1,179.09
e10LC5tB98,baseline,Cam Woods,0,N/A
sU55FWm1Ht,baseline,Cece Turner,0,N/A
rpn19IX,baseline,Cam Woods,0,N/A
D98336O,baseline,Cam Woods,0,N/A
vwLKZn8,baseline,Cece Turner,0,N/A
nVgL1wJ,baseline,Cece Turner,0,N/A
xE3VoB9,baseline,Cam Woods,1,85.04
5JDFaW6,baseline,Bryan Murphy,1,905.94
B5yk0v0,baseline,Cam Woods,1,308.62
5G6N5hwZ1l,baseline,Cece Turner,0,N/A
H7bAotC,baseline,Cece Turner,1,308.22
GtUlop1,baseline,Cam Woods,0,N/A
OPvWV7p1H7,baseline,Bryan Murphy,1,129.56
P6lCWResRW,baseline,Bryan Murphy,0,N/A
94b37bz490,baseline,Bryan Murphy,1,23.94
0xT2dzA,baseline,Cece Turner,0,N/A
427HwNK,baseline,Bryan Murphy,0,N/A
6krS95k43e,baseline,Cece Turner,0,N/A
3iWKN94,baseline,Bryan Murphy,0,N/A
K9wYoI6,baseline,Bryan Murphy,0,N/A
D2Ed7ZM,baseline,Cece Turner,0,N/A
yfQCNR1,baseline,Bryan Murphy,1,504.41
CiqYtQep2S,baseline,Bryan Murphy,1,745.94
uMFLQLT,baseline,Cece Turner,0,N/A
sRp4rw1,baseline,Cece Turner,0,N/A
3C0W6D5,baseline,Cam Woods,0,N/A
95meg89,baseline,Cam Woods,0,N/A
2sSaEjV,baseline,Cece Turner,0,N/A
d3cl0Gx1c1,baseline,Cece Turner,1,961.46
l4x7P9rP7H,baseline,Cam Woods,0,N/A
0FSz4VxKzh,baseline,Bryan Murphy,0,N/A
QQu6vUC,baseline,Cam Woods,0,N/A
2v8w55X,baseline,Cece Turner,0,N/A
163xY2T,baseline,Cam Woods,1,976.58
x9JmHX2,baseline,Cam Woods,0,N/A
6LSpJZ6,baseline,Cece Turner,1,294.87
RYyX6zT,baseline,Cece Turner,0,N/A
KPa7XnJ,baseline,Cece Turner,0,N/A
67Zjts3,baseline,Bryan Murphy,1,958.83
9lV6bY3,baseline,Bryan Murphy,1,915.89
8uszL3M,baseline,Cam Woods,0,N/A
N3ajC2G,baseline,Cece Turner,0,N/A
R8c9xjzPPd,baseline,Cam Woods,0,N/A
y3v89IpzaY,baseline,Bryan Murphy,0,N/A
0y9irHH,baseline,Cam Woods,0,N/A
JJ979dnU9r,baseline,Cece Turner,1,850.57
52FL4R5,baseline,Bryan Murphy,1,149.13
9abNu8Q,baseline,Cece Turner,0,N/A
Kqu2j86,baseline,Cece Turner,1,709.3
L9hJvg8,baseline,Cece Turner,0,N/A
SCm9Q3idzj,baseline,Cam Woods,0,N/A
c1x5RrpGHu,baseline,Cam Woods,0,N/A
19s8Z2J,baseline,Bryan Murphy,1,783.37
Wues05jSur,baseline,Bryan Murphy,1,716.81
CwFaQsT,baseline,Cece Turner,0,N/A
2n2w88M,baseline,Cece Turner,0,N/A
FSCk6j6,baseline,Bryan Murphy,1,49.77
eq950e1,baseline,Cam Woods,0,N/A
rn3dt8i9Y2,baseline,Bryan Murphy,1,348.48
n3h10O0,baseline,Cece Turner,0,N/A
KuU0kV6,baseline,Bryan Murphy,1,337.67
ScZ00h8,baseline,Cece Turner,0,N/A
jl6ru8B,baseline,Bryan Murphy,1,101.56
xNp9x9V,baseline,Bryan Murphy,0,N/A
9JOASs1,baseline,Cece Turner,0,N/A
Y4C0Z4e1fl,baseline,Cam Woods,1,399.02
4OG05UN,baseline,Cam Woods,1,87.43
w6yOI3o5z2,baseline,Bryan Murphy,0,N/A
jAH6lfeerb,baseline,Bryan Murphy,0,N/A
bX8wa9o35G,baseline,Bryan Murphy,0,N/A
HQyY0II,baseline,Cece Turner,0,N/A
cC8i6fvEMQ,baseline,Cece Turner,0,N/A
ob904GY,baseline,Bryan Murphy,1,831.37
ek6ibGL,baseline,Cam Woods,1,567.37
Wpifg65,baseline,Bryan Murphy,1,286.91
F7KmOOL,baseline,Cece Turner,0,N/A
4V3kN0wSJV,baseline,Bryan Murphy,1,727.05
a5lWBv2,baseline,Cam Woods,0,N/A
9A4WKPk812,baseline,Cam Woods,0,N/A
DF9MIlq7ka,baseline,Cam Woods,0,N/A
8YvD8O5,baseline,Cece Turner,0,N/A
BLX11B5,baseline,Cam Woods,0,N/A
qtpA8SboN8,baseline,Cece Turner,0,N/A
qkqu23N,baseline,Bryan Murphy,1,322.47
63gaMBc903,baseline,Cam Woods,0,N/A
v2Qh20L,baseline,Bryan Murphy,1,678.2
97KJrG1,baseline,Cece Turner,0,N/A
467vYD9,baseline,Cece Turner,0,N/A
u66qT7R,baseline,Bryan Murphy,0,N/A
DgXjuaZ,baseline,Cam Woods,0,N/A
xNfw9fpy1c,baseline,Bryan Murphy,1,771.66
6xt2yk4,baseline,Cece Turner,0,N/A
o6RCuDJ,baseline,Bryan Murphy,1,254.91
2865X3P,baseline,Cam Woods,1,60.92
90CC8oE,baseline,Cece Turner,0,N/A
z8NK30L,baseline,Bryan Murphy,1,9.38
6neNJPR,baseline,Cam Woods,0,N/A
l6MzP72,baseline,Cece Turner,0,N/A
j350gMbV2y,baseline,Bryan Murphy,1,720.14
W4p5z5tkjL,baseline,Cam Woods,0,N/A
FW112BN,baseline,Cam Woods,0,N/A
fEYY85y093,baseline,Bryan Murphy,1,124.92
3pAY96L,baseline,Bryan Murphy,0,N/A
Du6n7SC,baseline,Cam Woods,0,N/A
xlo03vR,baseline,Cam Woods,1,94.67
Op5QY1W,baseline,Cece Turner,0,N/A
r7fNJc9,baseline,Cece Turner,0,N/A
gum4ia6,baseline,Bryan Murphy,1,604.01
YqpvIW9,baseline,Bryan Murphy,1,331.34
ZWd6YtH,baseline,Cam Woods,0,N/A
n4BpOEL,baseline,Cece Turner,0,N/A
WbhAAg3,baseline,Cam Woods,0,N/A
2S4RDXL,baseline,Cam Woods,0,N/A
Zj2gvI3,baseline,Cece Turner,0,N/A
1jCR30f7H9,baseline,Cam Woods,1,647.36
mp2QUXf874,baseline,Bryan Murphy,0,N/A
6588aF0,baseline,Cam Woods,0,N/A
XPSFU7T,baseline,Bryan Murphy,1,841.07
la36G4m6bG,baseline,Bryan Murphy,1,553.12
0V4579A,baseline,Bryan Murphy,1,757.79
39wu21m20j,baseline,Cam Woods,0,N/A
yIorc4du89,baseline,Cam Woods,0,N/A
uB1J4K3,baseline,Bryan Murphy,0,N/A
maXiM2Y,baseline,Bryan Murphy,1,289.69
7207d9L,baseline,Bryan Murphy,0,N/A
Y2u1EoN,baseline,Cam Woods,0,N/A
33mF032,baseline,Bryan Murphy,0,N/A
P43pBdmZxN,baseline,Cam Woods,0,N/A
hT69Xmf777,baseline,Cece Turner,0,N/A
EF0QgwI,baseline,Cece Turner,0,N/A
